2.855389,12.000000,0.416667,0.250000,0.000000,0.000000.1,0.000000.2
4.602069,135.0,0.39259299999999997,0.333333,1.0,0.0,0.0
4.678971,144.0,0.381944,0.326389,2.0,0.0,0.0
4.570151,173.0,0.404624,0.294798,2.0,0.0,0.0
4.587487,167.0,0.39521,0.317365,2.0,0.0,0.0
4.4570739999999995,165.0,0.424242,0.29696999999999996,2.0,0.0,0.0
4.49779,49.0,0.346939,0.16326500000000002,2.0,0.0,0.0
4.647171,62.0,0.290323,0.322581,1.0,0.0,0.0
4.5495730000000005,69.0,0.275362,0.376812,1.0,0.0,0.0
4.472494,76.0,0.263158,0.407895,1.0,0.0,0.0
4.360745,83.0,0.253012,0.39759,1.0,0.0,0.0
4.243915,90.0,0.244444,0.455556,1.0,0.0,0.0
4.225194,97.0,0.23711300000000002,0.453608,1.0,0.0,0.0
4.106713,104.0,0.230769,0.48076899999999995,1.0,0.0,0.0
4.108537,111.0,0.225225,0.504505,1.0,0.0,0.0
4.039786,118.0,0.22033899999999998,0.491525,1.0,0.0,0.0
3.9862029999999997,125.0,0.216,0.52,1.0,0.0,0.0
4.540534,46.0,0.326087,0.152174,2.0,0.0,0.0
4.543766000000001,59.0,0.27118600000000004,0.355932,1.0,0.0,0.0
4.573524,66.0,0.257576,0.348485,1.0,0.0,0.0
4.463042,73.0,0.246575,0.410959,1.0,0.0,0.0
4.336654,80.0,0.2375,0.4375,1.0,0.0,0.0
4.326449,87.0,0.22988499999999998,0.43678199999999995,1.0,0.0,0.0
4.221586,94.0,0.223404,0.46808500000000003,1.0,0.0,0.0
4.200283,101.0,0.217822,0.49505,1.0,0.0,0.0
4.062089,108.0,0.212963,0.518519,1.0,0.0,0.0
4.054538,115.0,0.208696,0.5217390000000001,1.0,0.0,0.0
3.9576519999999995,122.0,0.204918,0.54918,1.0,0.0,0.0
4.480645,46.0,0.326087,0.21739099999999997,2.0,0.0,0.0
4.645461,59.0,0.27118600000000004,0.322034,1.0,0.0,0.0
4.499967,66.0,0.257576,0.393939,1.0,0.0,0.0
4.398796,73.0,0.246575,0.39726,1.0,0.0,0.0
4.397339,80.0,0.2375,0.425,1.0,0.0,0.0
4.303461,87.0,0.22988499999999998,0.471264,1.0,0.0,0.0
4.228109,94.0,0.223404,0.48936199999999996,1.0,0.0,0.0
4.1804809999999994,101.0,0.217822,0.49505,1.0,0.0,0.0
4.115126,108.0,0.212963,0.490741,1.0,0.0,0.0
3.9453370000000003,115.0,0.208696,0.5217390000000001,1.0,0.0,0.0
3.992168,122.0,0.204918,0.532787,1.0,0.0,0.0
4.493307,52.0,0.365385,0.173077,2.0,0.0,0.0
4.5835099999999995,65.0,0.307692,0.307692,1.0,0.0,0.0
4.524849,72.0,0.291667,0.333333,1.0,0.0,0.0
4.4633080000000005,79.0,0.278481,0.379747,1.0,0.0,0.0
4.3802650000000005,86.0,0.267442,0.418605,1.0,0.0,0.0
4.329915,93.0,0.258065,0.41935500000000003,1.0,0.0,0.0
4.21986,100.0,0.25,0.44,1.0,0.0,0.0
4.151603,107.0,0.24299099999999998,0.47663599999999995,1.0,0.0,0.0
4.081983999999999,114.0,0.236842,0.491228,1.0,0.0,0.0
4.035317,121.0,0.23140500000000003,0.48760299999999995,1.0,0.0,0.0
4.02085,128.0,0.22656199999999999,0.515625,1.0,0.0,0.0
4.482384,49.0,0.346939,0.20408199999999999,2.0,0.0,0.0
4.582655,62.0,0.290323,0.35483899999999996,1.0,0.0,0.0
4.607544,69.0,0.275362,0.376812,1.0,0.0,0.0
4.525126,76.0,0.263158,0.394737,1.0,0.0,0.0
4.418033,83.0,0.253012,0.421687,1.0,0.0,0.0
4.362304,90.0,0.244444,0.43333299999999997,1.0,0.0,0.0
4.210796,97.0,0.23711300000000002,0.46391800000000005,1.0,0.0,0.0
4.197529,104.0,0.230769,0.471154,1.0,0.0,0.0
4.133356,111.0,0.225225,0.486486,1.0,0.0,0.0
4.073684,118.0,0.22033899999999998,0.5,1.0,0.0,0.0
3.996164,125.0,0.216,0.528,1.0,0.0,0.0
4.531769000000001,52.0,0.365385,0.173077,2.0,0.0,0.0
4.6758169999999994,65.0,0.307692,0.338462,1.0,0.0,0.0
4.608182,72.0,0.291667,0.347222,1.0,0.0,0.0
4.479069,79.0,0.278481,0.379747,1.0,0.0,0.0
4.36271,86.0,0.267442,0.406977,1.0,0.0,0.0
4.329915,93.0,0.258065,0.451613,1.0,0.0,0.0
4.29986,100.0,0.25,0.45,1.0,0.0,0.0
4.193933,107.0,0.24299099999999998,0.46729,1.0,0.0,0.0
4.167317,114.0,0.236842,0.48245600000000005,1.0,0.0,0.0
4.068912,121.0,0.23140500000000003,0.49586800000000003,1.0,0.0,0.0
4.036475,128.0,0.22656199999999999,0.5,1.0,0.0,0.0
3.6768699999999996,65.0,0.523077,0.184615,2.0,0.0,0.0
3.738408,65.0,0.523077,0.184615,2.0,0.0,0.0
3.8351330000000003,59.0,0.508475,0.169492,2.0,0.0,0.0
3.693953,59.0,0.508475,0.169492,2.0,0.0,0.0
3.478632,57.0,0.596491,0.140351,2.0,0.0,0.0
3.2484669999999998,57.0,0.596491,0.140351,2.0,0.0,0.0
4.122397,147.0,0.408163,0.414966,0.0,0.0,0.0
4.232799,147.0,0.408163,0.414966,0.0,0.0,0.0
4.4890989999999995,271.0,0.44649399999999995,0.350554,2.0,0.0,0.0
4.514741000000001,245.0,0.42449,0.371429,1.0,0.0,0.0
4.6064680000000005,254.0,0.41732299999999994,0.362205,2.0,0.0,0.0
4.5021260000000005,283.0,0.427562,0.342756,2.0,0.0,0.0
4.561391,277.0,0.422383,0.357401,2.0,0.0,0.0
4.420814,275.0,0.44,0.345455,2.0,0.0,0.0
3.8779589999999997,355.0,0.495775,0.278873,2.0,0.0,0.0
3.875924,329.0,0.483283,0.288754,1.0,0.0,0.0
3.941575,338.0,0.47633100000000006,0.286982,2.0,0.0,0.0
3.9400239999999997,367.0,0.47956400000000005,0.291553,2.0,0.0,0.0
3.958815,361.0,0.476454,0.29085900000000003,2.0,0.0,0.0
3.847376,359.0,0.49025100000000005,0.275766,2.0,0.0,0.0
3.856878,336.0,0.508929,0.294643,2.0,0.0,0.0
3.8459760000000003,310.0,0.496774,0.306452,1.0,0.0,0.0
3.90444,319.0,0.48902799999999996,0.310345,2.0,0.0,0.0
3.9403870000000003,348.0,0.491379,0.295977,2.0,0.0,0.0
3.950625,342.0,0.488304,0.295322,2.0,0.0,0.0
3.84495,340.0,0.502941,0.29117600000000005,2.0,0.0,0.0
3.969735,426.0,0.47887299999999994,0.305164,2.0,0.0,0.0
3.9314050000000003,400.0,0.4675,0.315,1.0,0.0,0.0
4.000533,409.0,0.462103,0.310513,2.0,0.0,0.0
3.9628339999999995,438.0,0.465753,0.305936,2.0,0.0,0.0
3.975305,432.0,0.462963,0.310185,2.0,0.0,0.0
3.913786,430.0,0.474419,0.30232600000000004,2.0,0.0,0.0
4.440236,232.0,0.413793,0.37931,0.0,0.0,0.0
4.053718,105.0,0.533333,0.23809499999999997,0.0,0.0,0.0
3.7542379999999995,299.0,0.481605,0.280936,0.0,0.0,0.0
3.767867,279.0,0.48028699999999996,0.322581,0.0,0.0,0.0
4.125933,39.0,0.35897399999999996,0.35897399999999996,1.0,0.0,0.0
4.169925,36.0,0.333333,0.388889,1.0,0.0,0.0
4.1299470000000005,42.0,0.380952,0.333333,1.0,0.0,0.0
4.1772160000000005,39.0,0.35897399999999996,0.35897399999999996,1.0,0.0,0.0
4.111974,42.0,0.380952,0.333333,1.0,0.0,0.0
4.136842,48.0,0.416667,0.3125,2.0,0.0,0.0
4.130495,45.0,0.4,0.333333,2.0,0.0,0.0
4.085451,51.0,0.43137299999999995,0.294118,2.0,0.0,0.0
4.079448999999999,48.0,0.416667,0.3125,2.0,0.0,0.0
4.031433,51.0,0.43137299999999995,0.294118,2.0,0.0,0.0
4.379709,137.0,0.372263,0.40875900000000004,1.0,0.0,0.0
4.400758000000001,134.0,0.365672,0.41791000000000006,1.0,0.0,0.0
4.355962,140.0,0.378571,0.4,1.0,0.0,0.0
4.376436,137.0,0.372263,0.40875900000000004,1.0,0.0,0.0
4.360641,140.0,0.378571,0.4,1.0,0.0,0.0
3.716131,54.0,0.555556,0.22222199999999998,2.0,0.0,0.0
3.892725,28.0,0.464286,0.28571399999999997,1.0,0.0,0.0
4.1317699999999995,37.0,0.405405,0.216216,2.0,0.0,0.0
3.938844,66.0,0.454545,0.272727,2.0,0.0,0.0
3.992518,60.0,0.43333299999999997,0.2,2.0,0.0,0.0
3.565458,58.0,0.517241,0.20689699999999997,2.0,0.0,0.0
4.151651,93.0,0.526882,0.26881700000000003,2.0,0.0,0.0
4.2503,67.0,0.477612,0.313433,1.0,0.0,0.0
4.342183,76.0,0.44736800000000004,0.315789,2.0,0.0,0.0
4.229439,105.0,0.466667,0.295238,2.0,0.0,0.0
4.35155,99.0,0.454545,0.333333,2.0,0.0,0.0
4.066044000000001,97.0,0.505155,0.257732,2.0,0.0,0.0
3.903207,69.0,0.5217390000000001,0.26087,2.0,0.0,0.0
3.948921,43.0,0.44186000000000003,0.325581,1.0,0.0,0.0
4.202052,52.0,0.403846,0.288462,2.0,0.0,0.0
3.999311,81.0,0.44444399999999995,0.27160500000000004,2.0,0.0,0.0
4.017508,75.0,0.426667,0.266667,2.0,0.0,0.0
3.657924,73.0,0.493151,0.246575,2.0,0.0,0.0
4.273491,148.0,0.459459,0.331081,2.0,0.0,0.0
4.300278,122.0,0.418033,0.368852,1.0,0.0,0.0
4.436795,131.0,0.40458,0.351145,2.0,0.0,0.0
4.307638,160.0,0.425,0.33125,2.0,0.0,0.0
4.319583000000001,154.0,0.415584,0.331169,2.0,0.0,0.0
4.168732,152.0,0.44736800000000004,0.322368,2.0,0.0,0.0
3.9721629999999997,36.0,0.416667,0.22222199999999998,2.0,0.0,0.0
4.160419999999999,39.0,0.461538,0.20512800000000003,2.0,0.0,0.0
4.0659279999999995,49.0,0.326531,0.428571,1.0,0.0,0.0
4.099007,56.0,0.303571,0.48214300000000004,1.0,0.0,0.0
4.024378,63.0,0.28571399999999997,0.47618999999999995,1.0,0.0,0.0
3.9788339999999995,70.0,0.271429,0.48571400000000003,1.0,0.0,0.0
3.829651,77.0,0.25974,0.506494,1.0,0.0,0.0
3.815561,84.0,0.25,0.535714,1.0,0.0,0.0
3.756118,91.0,0.241758,0.549451,1.0,0.0,0.0
3.643225,98.0,0.234694,0.55102,1.0,0.0,0.0
3.6517980000000003,105.0,0.228571,0.580952,1.0,0.0,0.0
3.562873,112.0,0.223214,0.580357,1.0,0.0,0.0
3.9047080000000003,33.0,0.393939,0.272727,2.0,0.0,0.0
4.125213,36.0,0.44444399999999995,0.25,2.0,0.0,0.0
4.151962,46.0,0.304348,0.434783,1.0,0.0,0.0
4.120801999999999,53.0,0.283019,0.433962,1.0,0.0,0.0
3.958393,60.0,0.266667,0.516667,1.0,0.0,0.0
3.956953,67.0,0.253731,0.492537,1.0,0.0,0.0
3.8819550000000005,74.0,0.243243,0.554054,1.0,0.0,0.0
3.788649,81.0,0.23456799999999997,0.567901,1.0,0.0,0.0
3.701487,88.0,0.227273,0.568182,1.0,0.0,0.0
3.5947080000000002,95.0,0.22105300000000003,0.578947,1.0,0.0,0.0
3.642432,102.0,0.21568600000000002,0.578431,1.0,0.0,0.0
3.595244,109.0,0.211009,0.587156,1.0,0.0,0.0
4.025919999999999,33.0,0.393939,0.272727,2.0,0.0,0.0
4.1042440000000004,36.0,0.44444399999999995,0.25,2.0,0.0,0.0
4.1248949999999995,46.0,0.304348,0.434783,1.0,0.0,0.0
4.068823,53.0,0.283019,0.47169799999999995,1.0,0.0,0.0
3.9835559999999997,60.0,0.266667,0.5,1.0,0.0,0.0
3.9271019999999996,67.0,0.253731,0.507463,1.0,0.0,0.0
3.825986,74.0,0.243243,0.527027,1.0,0.0,0.0
3.654285,81.0,0.23456799999999997,0.5802470000000001,1.0,0.0,0.0
3.676705,88.0,0.227273,0.568182,1.0,0.0,0.0
3.694128,95.0,0.22105300000000003,0.578947,1.0,0.0,0.0
3.6228239999999996,102.0,0.21568600000000002,0.578431,1.0,0.0,0.0
3.576896,109.0,0.211009,0.6055050000000001,1.0,0.0,0.0
4.024857,39.0,0.43589700000000003,0.25640999999999997,2.0,0.0,0.0
4.010434,42.0,0.47618999999999995,0.166667,2.0,0.0,0.0
4.068309999999999,52.0,0.346154,0.42307700000000004,1.0,0.0,0.0
4.144586,59.0,0.322034,0.389831,1.0,0.0,0.0
4.040573999999999,66.0,0.30303,0.46969700000000003,1.0,0.0,0.0
3.9100940000000004,73.0,0.287671,0.493151,1.0,0.0,0.0
3.8137160000000003,80.0,0.275,0.525,1.0,0.0,0.0
3.812506,87.0,0.264368,0.517241,1.0,0.0,0.0
3.80261,94.0,0.255319,0.521277,1.0,0.0,0.0
3.727764,101.0,0.247525,0.544554,1.0,0.0,0.0
3.6139629999999996,108.0,0.24074099999999998,0.555556,1.0,0.0,0.0
3.650438,115.0,0.234783,0.5565220000000001,1.0,0.0,0.0
4.027719,36.0,0.416667,0.22222199999999998,2.0,0.0,0.0
4.057856,39.0,0.461538,0.282051,2.0,0.0,0.0
4.162966,49.0,0.326531,0.408163,1.0,0.0,0.0
4.076773,56.0,0.303571,0.428571,1.0,0.0,0.0
3.948904,63.0,0.28571399999999997,0.507937,1.0,0.0,0.0
3.9502629999999996,70.0,0.271429,0.514286,1.0,0.0,0.0
3.906276,77.0,0.25974,0.506494,1.0,0.0,0.0
3.791751,84.0,0.25,0.535714,1.0,0.0,0.0
3.756118,91.0,0.241758,0.549451,1.0,0.0,0.0
3.7016739999999997,98.0,0.234694,0.540816,1.0,0.0,0.0
3.6517980000000003,105.0,0.228571,0.561905,1.0,0.0,0.0
3.6238949999999996,112.0,0.223214,0.571429,1.0,0.0,0.0
3.922293,39.0,0.43589700000000003,0.282051,2.0,0.0,0.0
3.957445,42.0,0.47618999999999995,0.214286,2.0,0.0,0.0
4.0922540000000005,52.0,0.346154,0.384615,1.0,0.0,0.0
4.07679,59.0,0.322034,0.423729,1.0,0.0,0.0
4.040573999999999,66.0,0.30303,0.43939399999999995,1.0,0.0,0.0
3.9424839999999994,73.0,0.287671,0.47945200000000004,1.0,0.0,0.0
3.828682,80.0,0.275,0.4875,1.0,0.0,0.0
3.8165120000000003,87.0,0.264368,0.5057470000000001,1.0,0.0,0.0
3.7600569999999998,94.0,0.255319,0.542553,1.0,0.0,0.0
3.613018,101.0,0.247525,0.5643560000000001,1.0,0.0,0.0
3.616517,108.0,0.24074099999999998,0.555556,1.0,0.0,0.0
3.6330459999999998,115.0,0.234783,0.565217,1.0,0.0,0.0
4.3119309999999995,106.0,0.622642,0.075472,2.0,0.0,0.0
4.313598000000001,106.0,0.622642,0.075472,2.0,0.0,0.0
4.337676,106.0,0.622642,0.075472,2.0,0.0,0.0
4.3738220000000005,80.0,0.6125,0.05,1.0,0.0,0.0
4.3174589999999995,80.0,0.6125,0.05,1.0,0.0,0.0
4.408461,80.0,0.6125,0.05,1.0,0.0,0.0
4.561165,89.0,0.573034,0.067416,2.0,0.0,0.0
4.483023,89.0,0.573034,0.067416,2.0,0.0,0.0
4.548328,89.0,0.573034,0.044944,2.0,0.0,0.0
4.431557,118.0,0.559322,0.118644,2.0,0.0,0.0
4.401539,118.0,0.559322,0.10169500000000001,2.0,0.0,0.0
4.408701000000001,118.0,0.559322,0.10169500000000001,2.0,0.0,0.0
4.481412000000001,112.0,0.553571,0.089286,2.0,0.0,0.0
4.417534,112.0,0.553571,0.125,2.0,0.0,0.0
4.457732,112.0,0.553571,0.125,2.0,0.0,0.0
4.269914,110.0,0.6,0.072727,2.0,0.0,0.0
4.2107209999999995,110.0,0.6,0.072727,2.0,0.0,0.0
4.286871,110.0,0.6,0.072727,2.0,0.0,0.0
4.735713,195.0,0.446154,0.312821,0.0,0.0,0.0
4.765143,195.0,0.446154,0.312821,0.0,0.0,0.0
4.743738,195.0,0.446154,0.312821,0.0,0.0,0.0
4.705369,324.0,0.47222200000000003,0.29320999999999997,2.0,0.0,0.0
4.741781,298.0,0.456376,0.305369,1.0,0.0,0.0
4.793692,307.0,0.449511,0.299674,2.0,0.0,0.0
4.687227,336.0,0.45535699999999996,0.294643,2.0,0.0,0.0
4.740621,330.0,0.45151499999999994,0.306061,2.0,0.0,0.0
4.654664,328.0,0.466463,0.289634,2.0,0.0,0.0
4.2781709999999995,409.0,0.5110020000000001,0.242054,2.0,0.0,0.0
4.277586,383.0,0.501305,0.248042,1.0,0.0,0.0
4.325009,392.0,0.49489799999999995,0.24744899999999997,2.0,0.0,0.0
4.2977050000000006,421.0,0.49643699999999996,0.239905,2.0,0.0,0.0
4.328156,415.0,0.493976,0.243373,2.0,0.0,0.0
4.232223,413.0,0.506053,0.239709,2.0,0.0,0.0
4.226739,390.0,0.523077,0.253846,2.0,0.0,0.0
4.241688,364.0,0.513736,0.26098899999999997,1.0,0.0,0.0
4.31343,373.0,0.5067020000000001,0.257373,2.0,0.0,0.0
4.27853,402.0,0.507463,0.266169,2.0,0.0,0.0
4.3188379999999995,396.0,0.505051,0.260101,2.0,0.0,0.0
4.214561,394.0,0.517766,0.251269,2.0,0.0,0.0
4.2876330000000005,480.0,0.49375,0.270833,2.0,0.0,0.0
4.297761,454.0,0.48458100000000004,0.277533,1.0,0.0,0.0
4.355271,463.0,0.47948199999999996,0.274298,2.0,0.0,0.0
4.316495,492.0,0.481707,0.272358,2.0,0.0,0.0
4.351564,486.0,0.47942399999999996,0.27571999999999997,2.0,0.0,0.0
4.262972,484.0,0.48966899999999997,0.268595,2.0,0.0,0.0
4.781249,280.0,0.43928599999999995,0.314286,0.0,0.0,0.0
4.564036,153.0,0.542484,0.163399,0.0,0.0,0.0
4.187551,348.0,0.494253,0.241379,0.0,0.0,0.0
4.238097,328.0,0.49390200000000006,0.27439,0.0,0.0,0.0
4.763256,92.0,0.5,0.152174,1.0,0.0,0.0
4.776932,89.0,0.494382,0.157303,1.0,0.0,0.0
4.742491,95.0,0.505263,0.147368,1.0,0.0,0.0
4.759293,92.0,0.5,0.152174,1.0,0.0,0.0
4.735596,95.0,0.505263,0.147368,1.0,0.0,0.0
4.713304,101.0,0.5148510000000001,0.148515,2.0,0.0,0.0
4.72501,98.0,0.510204,0.153061,2.0,0.0,0.0
4.686447,104.0,0.519231,0.144231,2.0,0.0,0.0
4.699573,101.0,0.5148510000000001,0.148515,2.0,0.0,0.0
4.675435,104.0,0.519231,0.144231,2.0,0.0,0.0
4.83154,188.0,0.43085100000000004,0.29787199999999997,1.0,0.0,0.0
4.850908,185.0,0.42702700000000005,0.302703,1.0,0.0,0.0
4.810279,191.0,0.434555,0.293194,1.0,0.0,0.0
4.829432,188.0,0.43085100000000004,0.29787199999999997,1.0,0.0,0.0
4.813149,191.0,0.434555,0.293194,1.0,0.0,0.0
4.516769999999999,107.0,0.579439,0.11215,2.0,0.0,0.0
4.595403,81.0,0.555556,0.09876499999999999,1.0,0.0,0.0
4.718732,90.0,0.5222220000000001,0.11111099999999999,2.0,0.0,0.0
4.577127,119.0,0.521008,0.10084,2.0,0.0,0.0
4.6168190000000005,113.0,0.513274,0.141593,2.0,0.0,0.0
4.403814,111.0,0.558559,0.108108,2.0,0.0,0.0
4.6339440000000005,146.0,0.5547949999999999,0.171233,2.0,0.0,0.0
4.727684,120.0,0.533333,0.175,1.0,0.0,0.0
4.817229,129.0,0.511628,0.178295,2.0,0.0,0.0
4.644644,158.0,0.512658,0.196203,2.0,0.0,0.0
4.687193,152.0,0.506579,0.19078900000000001,2.0,0.0,0.0
4.53911,150.0,0.54,0.166667,2.0,0.0,0.0
4.573157,122.0,0.557377,0.147541,2.0,0.0,0.0
4.630406,96.0,0.53125,0.145833,1.0,0.0,0.0
4.724628,105.0,0.504762,0.161905,2.0,0.0,0.0
4.639948,134.0,0.507463,0.19403,2.0,0.0,0.0
4.5514220000000005,128.0,0.5,0.171875,2.0,0.0,0.0
4.440494999999999,126.0,0.539683,0.14285699999999998,2.0,0.0,0.0
4.649146,200.0,0.495,0.245,2.0,0.0,0.0
4.724848000000001,174.0,0.471264,0.258621,1.0,0.0,0.0
4.799963,183.0,0.459016,0.256831,2.0,0.0,0.0
4.688839,212.0,0.46698100000000003,0.259434,2.0,0.0,0.0
4.648721,206.0,0.46116499999999994,0.257282,2.0,0.0,0.0
4.593051,204.0,0.48529399999999995,0.240196,2.0,0.0,0.0
4.723977,89.0,0.52809,0.089888,2.0,0.0,0.0
4.637519,92.0,0.543478,0.086957,2.0,0.0,0.0
4.789005,102.0,0.470588,0.205882,1.0,0.0,0.0
4.815691,109.0,0.44954099999999997,0.220183,1.0,0.0,0.0
4.775284,116.0,0.43103400000000003,0.241379,1.0,0.0,0.0
4.753605,123.0,0.414634,0.284553,1.0,0.0,0.0
4.725482,130.0,0.4,0.3,1.0,0.0,0.0
4.60768,137.0,0.386861,0.321168,1.0,0.0,0.0
4.6041620000000005,144.0,0.375,0.347222,1.0,0.0,0.0
4.553618,151.0,0.364238,0.364238,1.0,0.0,0.0
4.489271,158.0,0.35443,0.38607600000000003,1.0,0.0,0.0
4.457828,165.0,0.345455,0.4,1.0,0.0,0.0
4.7123099999999996,86.0,0.523256,0.127907,2.0,0.0,0.0
4.662767,89.0,0.539326,0.11235999999999999,2.0,0.0,0.0
4.820212000000001,99.0,0.464646,0.191919,1.0,0.0,0.0
4.794058000000001,106.0,0.443396,0.245283,1.0,0.0,0.0
4.765631,113.0,0.424779,0.265487,1.0,0.0,0.0
4.753871,120.0,0.408333,0.291667,1.0,0.0,0.0
4.713572,127.0,0.393701,0.314961,1.0,0.0,0.0
4.619584,134.0,0.38059699999999996,0.34328400000000003,1.0,0.0,0.0
4.639183,141.0,0.368794,0.347518,1.0,0.0,0.0
4.591166,148.0,0.358108,0.37837800000000005,1.0,0.0,0.0
4.513351999999999,155.0,0.348387,0.393548,1.0,0.0,0.0
4.498108,162.0,0.339506,0.401235,1.0,0.0,0.0
4.680276999999999,86.0,0.523256,0.08139500000000001,2.0,0.0,0.0
4.669657,89.0,0.539326,0.101124,2.0,0.0,0.0
4.848039,99.0,0.464646,0.20202,1.0,0.0,0.0
4.8162139999999996,106.0,0.443396,0.216981,1.0,0.0,0.0
4.821954,113.0,0.424779,0.265487,1.0,0.0,0.0
4.711208999999999,120.0,0.408333,0.291667,1.0,0.0,0.0
4.7195160000000005,127.0,0.393701,0.307087,1.0,0.0,0.0
4.652036,134.0,0.38059699999999996,0.328358,1.0,0.0,0.0
4.619644999999999,141.0,0.368794,0.361702,1.0,0.0,0.0
4.525437,148.0,0.358108,0.37162199999999995,1.0,0.0,0.0
4.490064,155.0,0.348387,0.38064499999999996,1.0,0.0,0.0
4.485762,162.0,0.339506,0.39506199999999997,1.0,0.0,0.0
4.678294,92.0,0.532609,0.086957,2.0,0.0,0.0
4.6518690000000005,95.0,0.5473680000000001,0.10526300000000001,2.0,0.0,0.0
4.812963,105.0,0.47618999999999995,0.180952,1.0,0.0,0.0
4.800971,112.0,0.45535699999999996,0.223214,1.0,0.0,0.0
4.755605999999999,119.0,0.436975,0.252101,1.0,0.0,0.0
4.707351,126.0,0.42063500000000004,0.277778,1.0,0.0,0.0
4.687762,133.0,0.406015,0.308271,1.0,0.0,0.0
4.605582,140.0,0.392857,0.314286,1.0,0.0,0.0
4.599530000000001,147.0,0.380952,0.346939,1.0,0.0,0.0
4.555057,154.0,0.37013,0.363636,1.0,0.0,0.0
4.5283050000000005,161.0,0.360248,0.37267100000000003,1.0,0.0,0.0
4.472779,168.0,0.35119,0.375,1.0,0.0,0.0
4.6919010000000005,89.0,0.52809,0.078652,2.0,0.0,0.0
4.5913379999999995,92.0,0.543478,0.086957,2.0,0.0,0.0
4.827242,102.0,0.470588,0.205882,1.0,0.0,0.0
4.778078,109.0,0.44954099999999997,0.229358,1.0,0.0,0.0
4.768777,116.0,0.43103400000000003,0.267241,1.0,0.0,0.0
4.701048999999999,123.0,0.414634,0.268293,1.0,0.0,0.0
4.6881379999999995,130.0,0.4,0.323077,1.0,0.0,0.0
4.63808,137.0,0.386861,0.328467,1.0,0.0,0.0
4.59455,144.0,0.375,0.340278,1.0,0.0,0.0
4.555541000000001,151.0,0.364238,0.364238,1.0,0.0,0.0
4.516228,158.0,0.35443,0.367089,1.0,0.0,0.0
4.429598,165.0,0.345455,0.393939,1.0,0.0,0.0
4.669004,92.0,0.532609,0.097826,2.0,0.0,0.0
4.610358,95.0,0.5473680000000001,0.094737,2.0,0.0,0.0
4.797633,105.0,0.47618999999999995,0.180952,1.0,0.0,0.0
4.768742,112.0,0.45535699999999996,0.232143,1.0,0.0,0.0
4.6908199999999995,119.0,0.436975,0.24369699999999997,1.0,0.0,0.0
4.744295,126.0,0.42063500000000004,0.269841,1.0,0.0,0.0
4.657686,133.0,0.406015,0.308271,1.0,0.0,0.0
4.625279,140.0,0.392857,0.321429,1.0,0.0,0.0
4.585245,147.0,0.380952,0.346939,1.0,0.0,0.0
4.541421,154.0,0.37013,0.350649,1.0,0.0,0.0
4.490417,161.0,0.360248,0.378882,1.0,0.0,0.0
4.438915,168.0,0.35119,0.386905,1.0,0.0,0.0
3.882049,32.0,0.5,0.0,0.0,0.0,0.0
4.34731,84.0,0.583333,0.011904999999999999,0.0,0.0,0.0
4.639382,87.0,0.5057470000000001,0.057471,0.0,0.0,0.0
4.386137000000001,106.0,0.622642,0.075472,2.0,0.0,0.0
4.391461,106.0,0.622642,0.075472,2.0,0.0,0.0
4.358237,106.0,0.622642,0.075472,2.0,0.0,0.0
4.362563,80.0,0.6125,0.05,1.0,0.0,0.0
4.374347,80.0,0.6125,0.05,1.0,0.0,0.0
4.3569580000000006,80.0,0.6125,0.05,1.0,0.0,0.0
4.425697,118.0,0.559322,0.118644,2.0,0.0,0.0
4.486463,118.0,0.559322,0.118644,2.0,0.0,0.0
4.48325,118.0,0.559322,0.118644,2.0,0.0,0.0
4.530221,112.0,0.553571,0.14285699999999998,2.0,0.0,0.0
4.507007,112.0,0.553571,0.107143,2.0,0.0,0.0
4.445636,112.0,0.553571,0.125,2.0,0.0,0.0
4.304462,110.0,0.6,0.072727,2.0,0.0,0.0
4.256544,110.0,0.6,0.072727,2.0,0.0,0.0
4.268663,110.0,0.6,0.072727,2.0,0.0,0.0
4.574244,89.0,0.573034,0.067416,2.0,0.0,0.0
4.571288,89.0,0.573034,0.067416,2.0,0.0,0.0
4.553626,89.0,0.573034,0.067416,2.0,0.0,0.0
4.5932889999999995,172.0,0.418605,0.35465100000000005,0.0,0.0,0.0
4.509989,172.0,0.418605,0.35465100000000005,0.0,0.0,0.0
4.704941000000001,172.0,0.418605,0.35465100000000005,0.0,0.0,0.0
4.702102,324.0,0.47222200000000003,0.29320999999999997,2.0,0.0,0.0
4.757587,298.0,0.456376,0.305369,1.0,0.0,0.0
4.73527,336.0,0.45535699999999996,0.294643,2.0,0.0,0.0
4.733318,330.0,0.45151499999999994,0.306061,2.0,0.0,0.0
4.671147,328.0,0.466463,0.289634,2.0,0.0,0.0
4.807868,307.0,0.449511,0.306189,2.0,0.0,0.0
4.2256800000000005,409.0,0.5110020000000001,0.242054,2.0,0.0,0.0
4.256263,383.0,0.501305,0.248042,1.0,0.0,0.0
4.272888,421.0,0.49643699999999996,0.249406,2.0,0.0,0.0
4.2732220000000005,415.0,0.493976,0.253012,2.0,0.0,0.0
4.214237000000001,413.0,0.506053,0.239709,2.0,0.0,0.0
4.318891000000001,392.0,0.49489799999999995,0.24744899999999997,2.0,0.0,0.0
4.245687,390.0,0.523077,0.253846,2.0,0.0,0.0
4.261425,364.0,0.513736,0.26098899999999997,1.0,0.0,0.0
